MSSubClass,MSZoning,LotFrontage,LotArea,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,SaleType,SaleCondition,TotalSF,House_age,Remodel_age,Is_remodeled,Remodel_delay,Garage_age,Is_garage_remodel,Garage_area_per_car,House_stock_duration,Yr_sold_age,Total_sf_house,Proportional_sf_house,big_garage,lot_of_bedrooms,lot_of_half_baths,YrBltAndRemod,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,SalePrice,Target_Normalized
2-STORY 1946 & NEWER,RL,14.773628473134552,18.282862499518867,HLS,CulDSac,StoneBr,Norm,1Fam,2Story,6.04660082287256,3.9915166332550287,Hip,CemntBd,Wd Shng,BrkFace,32.496989366033816,1.7856137658999915,2.12798712166176,PConc,12.860756221243749,17.318546337734922,1.4419529688071637,4.149545311913138,236.3513695715878,0.5957696887028963,0.0,39.27649083955929,751.2869033366496,3.5627669979317553,412.5952362705829,SBrkr,6.454774266154069,1946.1297455172864,0.0,9.177502386557729,0.993439755709873,2.633280361442733,1.0688365163293567,3.1452700398997324,0.750956851539637,2.4967522690306523,2.6534648231001117,Mod,0.9033340706689311,BuiltIn,2.196686625346053,3.488110572653354,806.7071601319408,18.299284618312996,17.1463923450287,97.39345922684728,78.71752890872062,9.10543827831633,0.0,0.0,25.62947266222221,0.0,4.534020363257714,WD,Normal,2703.87142312009,1.5649611467119993e+50,2.6637697596581957e+150,True,1.5206779759103212e+151,3.759048719796436e+57,False,231.2733909459443,-2.7376746884835185e+51,0.0,2713.0489255066477,294.61952819325285,1,0,1,1.5206779759103212e+151,2188.9358893550284,4.161138375317284,113.45243984925916,0,1,1,1,1,538000,13.195615697878253
SPLIT FOYER,RL,19.360538067428315,13.495925926478504,Lvl,CulDSac,Sawyer,Norm,1Fam,SFoyer,4.015812915213856,3.9915166332550287,Hip,Wd Sdng,Wd Sdng,None,0.0,1.3826135112547757,2.12798712166176,CBlock,12.860756221243749,17.318546337734922,1.2607840931884786,4.884170427673171,141.05231399684183,0.5957696887028963,0.0,32.71200527465957,423.3544518548117,2.3336412309505765,412.5952362705829,SBrkr,5.940824960607611,0.0,0.0,7.49866095555384,0.993439755709873,0.9420433798293266,0.0,1.713193597821045,0.750956851539637,1.7868711440644676,1.8346585724231437,Typ,0.0,Detchd,0.8659158917939181,2.2434783059723897,554.0169394988546,18.299284618312996,17.1463923450287,97.39345922684728,31.064436786188264,0.0,0.0,0.0,0.0,0.0,3.1982181741744875,WD,Normal,429.2952768154193,5.7973229614787275e+50,8.532489842991859e+150,True,9.338059675769549e+150,3.893850727847793e+57,False,246.94553008335302,-2.3144385070068457e+51,1.149080830487037e-14,436.7939377709731,57.24959154173576,0,0,0,9.338059675769549e+150,146.99313895744945,1.9354831355391995,31.064436786188264,0,0,1,1,0,134900,11.812296455066814
1-STORY 1946 & NEWER ALL STYLES,RL,18.503031162845797,13.942732036350884,Lvl,Inside,Edwards,Norm,1Fam,1Story,3.2977035577207117,3.9915166332550287,Gable,Wd Sdng,Wd Sdng,None,0.0,1.3826135112547757,2.12798712166176,CBlock,4.177103625070689,7.498702730091245,0.6607692844390141,1.7997137649787853,162.53756287201944,0.5957696887028963,0.0,0.0,413.8145697670974,2.3336412309505765,412.5952362705829,FuseF,6.209356897364003,0.0,0.0,7.9327060465980574,0.0,0.9420433798293266,0.0,1.713193597821045,0.750956851539637,1.7868711440644676,1.9965772716640957,Typ,0.0,Detchd,0.8659158917939181,2.2434783059723897,381.90940721188434,18.299284618312996,17.1463923450287,97.39345922684728,0.0,0.0,0.0,0.0,0.0,0.0,3.1982181741744875,COD,Normal,420.0239266644614,1.0938334920680111e+51,1.33676402580097e+151,True,4.5029092607517085e+150,4.067579780841616e+57,False,170.2309339008088,-1.8003373110867073e+51,4.6074255521943996e-14,427.95663271105946,52.948379052138044,0,0,0,4.5029092607517085e+150,168.74691976938345,0.9420433798293266,0.0,0,0,1,1,0,102000,11.532737896139919
SPLIT OR MULTI-LEVEL,RL,22.874859050067506,13.661352095487501,Lvl,Inside,Edwards,Norm,1Fam,SLvl,4.710909118247938,3.9915166332550287,Gable,Plywood,Plywood,None,0.0,1.3826135112547757,2.12798712166176,CBlock,7.944894407140679,17.318546337734922,1.2607840931884786,4.149545311913138,99.84957213121076,1.146417909987475,7.477315017641497,60.419509203894556,496.53530045646824,2.3336412309505765,412.5952362705829,SBrkr,6.142404590933962,0.0,0.0,7.823494171574783,0.993439755709873,0.9420433798293266,0.0,2.4512601368694753,0.750956851539637,1.7868711440644676,1.9965772716640957,Typ,0.9033340706689311,Detchd,0.8659158917939181,2.2434783059723897,645.6384998998104,18.299284618312996,17.1463923450287,97.39345922684728,35.01182565772296,0.0,0.0,0.0,0.0,0.0,2.485967830051304,WD,Abnorml,502.6777050474022,6.888852714108839e+50,9.754665050496411e+150,True,8.115884468264996e+150,3.935955232553769e+57,False,287.7845968829066,-2.2052855317438346e+51,0.0,510.501199218977,64.2523269044909,0,0,0,8.115884468264996e+150,113.46929173978623,1.9354831355391995,35.01182565772296,0,0,1,1,1,107000,11.580593459194764
1-STORY 1946 & NEWER ALL STYLES,RL,19.020549797831112,14.243304268283941,Lvl,Inside,NAmes,Feedr,1Fam,1Story,4.015812915213856,3.9915166332550287,Gable,Wd Sdng,Wd Sdng,None,0.8042296989732108,1.3826135112547757,2.12798712166176,CBlock,7.944894407140679,17.318546337734922,0.6607692844390141,2.613650600782693,105.53076159252021,0.5957696887028963,0.0,58.59997450473444,446.6440833438733,3.5627669979317553,412.5952362705829,FuseA,5.987644208002812,0.0,0.0,7.57357993511069,0.0,0.9420433798293266,0.0,1.713193597821045,0.750956851539637,1.7868711440644676,1.8346585724231437,Typ,0.0,Attchd,1.5743654059519891,1.0706114986593946,265.9045762491733,18.299284618312996,17.1463923450287,97.39345922684728,0.0,0.0,0.0,0.0,0.0,0.0,5.1683849424346375,COD,Normal,452.6317275518761,9.881037032245583e+50,1.2556104191393313e+151,True,5.314445327368095e+150,4.0334872512692574e+57,False,248.36700949143128,-1.90606709993016e+51,3.447242491461111e-14,460.2053074869868,59.76456727597222,0,0,0,5.314445327368095e+150,111.51840580052301,0.9420433798293266,0.0,0,0,1,1,0,114500,11.648338835562747
1-STORY 1946 & NEWER ALL STYLES,RL,25.221084638474874,15.016459363082372,Lvl,Corner,NridgHt,Norm,1Fam,1Story,6.04660082287256,3.9915166332550287,Hip,VinylSd,VinylSd,BrkFace,26.216572459528408,1.604478139397823,2.12798712166176,PConc,12.860756221243749,17.318546337734922,1.2607840931884786,0.9388009779032156,0.0,0.5957696887028963,0.0,137.7571803748998,863.9329623397505,2.967036933091472,412.5952362705829,SBrkr,6.570305997766832,0.0,0.0,8.533188049629699,0.0,1.8100729622489096,0.0,2.4512601368694753,0.750956851539637,2.1649887074124217,2.3737528169215443,Typ,0.9033340706689311,Attchd,2.196686625346053,3.488110572653354,858.120935864255,18.299284618312996,17.1463923450287,97.39345922684728,58.23480959040958,10.276091975626425,0.0,0.0,0.0,0.0,5.1683849424346375,New,Partial,870.5032683375173,9.042357103973304e+49,1.573449602877462e+150,True,1.6297099915883946e+151,3.736824601725009e+57,False,246.01311168054374,-2.8037472321149854e+51,3.447242491461111e-14,879.0364563871469,102.01383858818079,1,0,0,1.6297099915883946e+151,6.570305997766832,1.8100729622489096,68.51090156603601,0,0,1,1,1,395000,12.886643575525625
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RM,11.52630665045416,12.472491949341235,Lvl,FR2,Mitchel,Norm,TwnhsE,1Story,4.710909118247938,3.9915166332550287,Hip,VinylSd,VinylSd,BrkFace,24.383534380723088,1.3826135112547757,2.12798712166176,PConc,18.939944185305347,17.318546337734922,0.6607692844390141,4.884170427673171,166.66504413170816,0.5957696887028963,0.0,48.995887403972304,569.8796747183841,3.5627669979317553,412.5952362705829,SBrkr,6.199350454386587,0.0,0.0,7.916341220233443,0.993439755709873,1.8100729622489096,0.0,1.713193597821045,0.750956851539637,1.7868711440644676,1.8346585724231437,Typ,0.0,Attchd,2.196686625346053,2.2434783059723897,397.2276884175092,18.299284618312996,17.1463923450287,97.39345922684728,0.0,24.53584747080102,0.0,0.0,0.0,0.0,4.534020363257714,WD,Normal,576.0790251727707,2.6338407621473347e+50,4.32441811859311e+150,True,1.3546131400168298e+151,3.794881856312919e+57,False,177.05884980480747,-2.630786726939985e+51,1.149080830487037e-14,583.9953663930041,72.77086840324233,0,0,0,1.3546131400168298e+151,172.86439458609473,2.8035127179587827,24.53584747080102,0,0,1,1,0,162000,11.995357787034976
1-STORY 1946 & NEWER ALL STYLES,RL,21.640460783061624,14.468404605735236,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5.386893493310362,3.9915166332550287,Gable,VinylSd,VinylSd,BrkFace,21.355329762038807,1.604478139397823,2.12798712166176,PConc,12.860756221243749,17.318546337734922,1.2607840931884786,4.884170427673171,10.737308485253081,0.5957696887028963,0.0,122.91716382780643,736.8937334879827,3.5627669979317553,412.5952362705829,SBrkr,6.420307067612405,0.0,0.0,8.281216705172403,0.0,1.8100729622489096,0.0,2.4512601368694753,0.750956851539637,2.1649887074124217,2.1373693553807915,Typ,0.0,Attchd,1.5743654059519891,3.488110572653354,829.560591439362,18.299284618312996,17.1463923450287,97.39345922684728,35.01182565772296,11.87000297932833,0.0,0.0,0.0,0.0,5.1683849424346375,New,Partial,743.314040555595,1.1261203572541176e+50,1.573449602877462e+150,True,1.6297099915883946e+151,3.744294097134507e+57,False,237.82519910437577,-2.7815587674293067e+51,4.6074255521943996e-14,751.5952572607674,89.75903747227447,1,0,0,1.6297099915883946e+151,17.157615552865487,1.8100729622489096,46.881828637051285,0,0,1,1,0,221500,12.308182383129823
1-STORY 1946 & NEWER ALL STYLES,RL,23.77257468926706,14.869141832461453,Lvl,Inside,Sawyer,Norm,1Fam,1Story,4.015812915213856,3.9915166332550287,Hip,HdBoard,Plywood,None,0.0,1.3826135112547757,2.12798712166176,CBlock,7.944894407140679,17.318546337734922,0.6607692844390141,4.149545311913138,152.1650069016724,0.5957696887028963,0.0,23.674594063277265,425.9509544980166,2.3336412309505765,412.5952362705829,SBrkr,5.972364981444918,0.0,0.0,7.549095707547941,0.993439755709873,0.9420433798293266,0.0,2.4512601368694753,0.750956851539637,1.7868711440644676,1.8346585724231437,Typ,0.9033340706689311,Attchd,0.8659158917939181,2.2434783059723897,424.0244209741152,18.299284618312996,17.1463923450287,97.39345922684728,48.96913550922342,0.0,0.0,0.0,0.0,0.0,4.534020363257714,WD,Normal,431.9233194794615,7.241841143143158e+50,1.0126148504468618e+151,True,7.74440101429279e+150,3.947537447805873e+57,False,189.0031295802214,-2.1699866888404026e+51,4.6074255521943996e-14,439.47241518700946,57.21523957466909,0,0,0,7.74440101429279e+150,158.1373718831173,1.9354831355391995,48.96913550922342,0,0,1,1,1,142500,11.86710429621008
DUPLEX - ALL STYLES AND AGES,RH,17.25724590820137,13.819883271522315,Lvl,Inside,SawyerW,Feedr,Duplex,1Story,4.015812915213856,3.9915166332550287,Gable,Plywood,Plywood,BrkFace,24.383534380723088,1.3826135112547757,2.12798712166176,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3336412309505765,412.5952362705829,SBrkr,6.587813239713199,0.0,0.0,8.56282643868573,0.0,1.8100729622489096,0.0,3.1452700398997324,1.2485432885551504,1.7868711440644676,2.475141779355973,Typ,1.6882544655059455,Detchd,0.8659158917939181,2.2434783059723897,605.5665977843798,18.299284618312996,17.1463923450287,97.39345922684728,0.0,0.0,0.0,0.0,0.0,0.0,6.974207247024448,WD,Normal,6.587813239713199,6.7103471127825735e+50,9.562441209696596e+150,True,8.308108309064812e+150,3.930090693838982e+57,False,269.9230904851159,-2.223136091876461e+51,3.447242491461111e-14,15.15063967839893,0.7693503175482245,0,0,0,8.308108309064812e+150,6.587813239713199,1.8100729622489096,0.0,0,0,1,0,1,144000,11.87757552297847
DUPLEX - ALL STYLES AND AGES,RL,20.358040330314243,14.326364959638463,Lvl,Inside,Mitchel,Norm,Duplex,SFoyer,4.710909118247938,3.9915166332550287,Gable,Plywood,ImStucc,BrkFace,13.403118375152733,1.3826135112547757,2.12798712166176,CBlock,12.860756221243749,17.318546337734922,1.4419529688071637,4.884170427673171,181.32278592886055,0.5957696887028963,0.0,0.0,473.60100335441314,2.3336412309505765,412.5952362705829,SBrkr,6.061147442128196,0.0,0.0,7.691839187692734,0.993439755709873,0.9420433798293266,0.0,1.713193597821045,0.750956851539637,1.7868711440644676,1.6439950469499183,Typ,0.0,Attchd,0.8659158917939181,2.2434783059723897,485.2289265747898,18.299284618312996,17.1463923450287,97.39345922684728,0.0,0.0,0.0,0.0,0.0,0.0,3.8787613105291934,WD,Normal,479.6621507965413,6.7103471127825735e+50,9.562441209696596e+150,True,8.308108309064812e+150,3.930090693838982e+57,False,216.28420710958346,-2.223136091876461e+51,4.6074255521943996e-14,487.35398998423403,62.35987766931229,0,0,0,8.308108309064812e+150,187.38393337098876,1.9354831355391995,0.0,0,0,1,1,0,135000,11.813037464800539
1-STORY 1946 & NEWER ALL STYLES,RL,17.798042445299387,13.677091722358975,Lvl,Inside,Gilbert,Norm,1Fam,1Story,5.386893493310362,3.9915166332550287,Gable,HdBoard,HdBoard,BrkFace,8.686295629479446,1.3826135112547757,2.12798712166176,PConc,12.860756221243749,32.800334713518964,0.6607692844390141,0.9388009779032156,0.0,0.5957696887028963,0.0,105.86620058314237,583.5567639014737,2.967036933091472,412.5952362705829,SBrkr,6.229571814938006,0.0,0.0,7.965811781422253,0.0,1.8100729622489096,0.0,2.4512601368694753,0.750956851539637,1.7868711440644676,1.9965772716640957,Typ,0.9033340706689311,Attchd,2.196686625346053,2.2434783059723897,387.6542778737865,18.299284618312996,17.1463923450287,97.39345922684728,46.15581031941832,6.734962053842449,0.0,0.0,0.0,0.0,4.534020363257714,WD,Normal,589.7863357164117,3.2562600355088838e+50,4.937786683372949e+150,True,1.2932762835388459e+151,3.81567792705938e+57,False,172.79163201257956,-2.56854479960383e+51,3.447242491461111e-14,597.752147497834,74.03970265678416,0,0,0,1.2932762835388459e+151,6.229571814938006,1.8100729622489096,52.89077237326077,0,0,1,1,1,176000,12.07824495582233
2-STORY 1946 & NEWER,RL,18.152750121274455,13.465838950126432,Lvl,Inside,SawyerW,Norm,1Fam,2Story,4.710909118247938,3.9915166332550287,Gable,VinylSd,VinylSd,None,0.0,1.604478139397823,2.6600418683183356,PConc,12.860756221243749,17.318546337734922,0.6607692844390141,4.149545311913138,93.85907174415017,0.5957696887028963,0.0,52.05667638467028,381.05248052894245,3.5627669979317553,412.5952362705829,SBrkr,5.89656559476848,950.1717826457907,0.0,8.27266447356291,0.0,1.8100729622489096,1.0688365163293567,2.4512601368694753,0.750956851539637,2.1649887074124217,2.1373693553807915,Typ,0.0,Attchd,1.5743654059519891,2.2434783059723897,466.1089208667858,18.299284618312996,17.1463923450287,97.39345922684728,0.0,17.41132488914785,0.0,0.0,0.0,0.0,5.1683849424346375,WD,Normal,1337.1208287695017,3.864856595911136e+50,6.0841043853468675e+150,True,1.178644513341454e+151,3.8359610711555606e+57,False,207.76172411649884,-2.507685143563605e+51,4.6074255521943996e-14,1345.3934932430645,161.63121725080967,0,0,1,1.178644513341454e+151,1049.9274199847093,2.344491220413588,17.41132488914785,0,1,1,1,0,175900,12.077676615757813
1-STORY 1946 & NEWER ALL STYLES,RL,18.503031162845797,15.332546817980345,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5.386893493310362,3.9915166332550287,Gable,VinylSd,VinylSd,None,0.0,1.604478139397823,2.12798712166176,PConc,12.860756221243749,17.318546337734922,0.6607692844390141,0.9388009779032156,0.0,0.5957696887028963,0.0,114.49838262187792,655.7700887842398,3.5627669979317553,412.5952362705829,SBrkr,6.329347883061882,0.0,0.0,8.130114516921406,0.0,1.8100729622489096,0.0,2.4512601368694753,0.750956851539637,2.1649887074124217,1.9965772716640957,Typ,0.0,Attchd,1.5743654059519891,2.2434783059723897,581.7051671182038,18.299284618312996,17.1463923450287,97.39345922684728,0.0,8.680964672988617,0.0,0.0,0.0,0.0,4.534020363257714,WD,Normal,662.0994366673017,1.997306282542475e+50,3.0110940939601307e+150,True,1.4859455424801277e+151,3.7735606869806206e+57,False,259.2871816810707,-2.694440174900471e+51,1.149080830487037e-14,670.229551184223,81.43789798892229,0,0,0,1.4859455424801277e+151,6.329347883061882,1.8100729622489096,8.680964672988617,0,0,1,1,0,187100,12.139403856983334
SPLIT FOYER,RL,19.696688076312796,13.998357835598993,Lvl,Corner,Mitchel,Norm,1Fam,SFoyer,4.015812915213856,4.679500293717144,Gable,Plywood,Plywood,BrkFace,14.378346662693584,1.3826135112547757,2.6600418683183356,PConc,12.860756221243749,17.318546337734922,1.2607840931884786,4.884170427673171,197.16893969994203,0.5957696887028963,0.0,0.0,525.2052038980347,3.5627669979317553,412.5952362705829,SBrkr,6.137624189048372,0.0,0.0,7.8157218880706925,0.993439755709873,0.9420433798293266,0.0,0.9113647207308639,0.750956851539637,2.1649887074124217,1.6439950469499183,Typ,0.9033340706689311,Attchd,2.196686625346053,2.2434783059723897,578.8413213498987,18.299284618312996,17.1463923450287,97.39345922684728,56.79170660013777,8.235430150725653,0.0,0.0,0.0,0.0,5.1683849424346375,WD,Normal,531.342828087083,6.530487927803872e+50,9.365765193663905e+150,True,8.504784325097503e+150,3.9241766831764294e+57,False,258.01066130613276,-2.2411220103743313e+51,1.149080830487037e-14,539.1585499751537,67.98384534358665,0,0,0,8.504784325097503e+150,203.3065638889904,1.9354831355391995,65.02713675086342,0,0,1,1,1,165500,12.016732516077072
2-1/2 STORY ALL AGES,RM,12.218162557417504,13.189612506211159,Lvl,Inside,OldTown,Norm,1Fam,2.5Unf,4.710909118247938,4.679500293717144,Gable,Wd Sdng,Wd Shng,None,0.0,1.3826135112547757,2.12798712166176,CBlock,7.944894407140679,17.318546337734922,0.6607692844390141,0.9388009779032156,0.0,0.5957696887028963,0.0,78.26617148993397,372.69060171852226,3.5627669979317553,412.5952362705829,SBrkr,5.828969454108459,887.2059485049444,0.0,8.176326653046656,0.0,1.8100729622489096,0.0,2.4512601368694753,0.750956851539637,1.7868711440644676,2.3737528169215443,Typ,0.9033340706689311,None,0.0,0.0,0.0,0.0,0.0,97.39345922684728,0.0,26.585598892807823,12.106650513474127,0.0,0.0,0.0,4.534020363257714,WD,Normal,1265.7255196775752,1.5672144351784554e+51,3.3506530390297974e+150,True,1.451989647973161e+151,4.591356837978349e+57,False,0.0,-1.326956367976263e+51,2.298161660974074e-14,1273.9018463306218,154.80368793802307,0,0,0,1.451989647973161e+151,893.0349179590529,1.8100729622489096,38.69224940628195,0,1,0,1,1,128000,11.759793355371237
1-STORY 1946 & NEWER ALL STYLES,RL,20.683504395539178,14.161957380288449,Lvl,Inside,NWAmes,Feedr,1Fam,1Story,4.710909118247938,3.9915166332550287,Gable,BrkFace,Wd Sdng,None,0.0,1.3826135112547757,2.12798712166176,CBlock,7.944894407140679,17.318546337734922,0.6607692844390141,2.613650600782693,68.83388170831819,0.8674651791809096,11.588663908729021,61.24070456469496,639.0524804128561,2.3336412309505765,412.5952362705829,SBrkr,6.281450762060076,0.0,0.0,8.051054044828026,0.0,1.8100729622489096,0.0,2.4512601368694753,0.750956851539637,1.7868711440644676,2.1373693553807915,Typ,0.9033340706689311,Attchd,0.8659158917939181,2.2434783059723897,440.2877935745536,18.299284618312996,17.1463923450287,97.39345922684728,0.0,0.0,0.0,0.0,24.787608153339548,0.0,6.386349166739799,WD,Normal,645.3339311749162,8.436040681017766e+50,1.1299917784738673e+151,True,6.570631734022734e+150,3.986573113454563e+57,False,196.25230714398188,-2.050566735052942e+51,1.149080830487037e-14,653.3849852197442,80.15521043353036,0,0,0,6.570631734022734e+150,86.70399637910728,1.8100729622489096,24.787608153339548,0,0,1,1,1,161500,11.992266613576142
1-1/2 STORY FINISHED ALL AGES,RM,17.25724590820137,14.383736929887414,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,4.015812915213856,4.679500293717144,Gable,MetalSd,MetalSd,None,0.0,1.3826135112547757,2.6600418683183356,PConc,4.177103625070689,17.318546337734922,0.6607692844390141,1.7997137649787853,141.19891228864049,0.5957696887028963,0.0,0.0,347.88765982835383,2.3336412309505765,412.5952362705829,SBrkr,6.031670761967675,818.2252220863824,0.0,8.31033229609574,0.993439755709873,1.8100729622489096,0.0,3.1452700398997324,0.750956851539637,1.7868711440644676,2.1373693553807915,Typ,0.0,Detchd,0.8659158917939181,1.0706114986593946,401.0565796356941,18.299284618312996,17.1463923450287,97.39345922684728,0.0,0.0,14.09540060341528,0.0,0.0,0.0,4.534020363257714,WD,Normal,1172.1445526767038,1.5561243536236375e+51,1.3473195249734945e+151,True,4.397354269026464e+150,4.018244588537498e+57,False,374.60514868175034,-1.3380464495310811e+51,0.0,1180.4548849727996,141.04665263835318,0,0,0,4.397354269026464e+150,965.4558051369905,2.8035127179587827,14.09540060341528,0,1,1,1,0,139000,11.842236406331555
2-STORY 1946 & NEWER,RL,20.029143825273316,14.241525338945047,Lvl,Inside,SawyerW,Norm,1Fam,2Story,5.386893493310362,3.9915166332550287,Gable,VinylSd,VinylSd,None,0.0,1.604478139397823,2.12798712166176,PConc,12.860756221243749,17.318546337734922,0.6607692844390141,4.884170427673171,136.7731376831304,0.5957696887028963,0.0,45.61301279375923,465.49449359330896,3.5627669979317553,412.5952362705829,SBrkr,6.02371355965375,1366.6580061030727,0.0,8.602128056782641,0.993439755709873,1.8100729622489096,1.0688365163293567,3.1452700398997324,0.750956851539637,2.1649887074124217,2.261967958636929,Typ,0.0,BuiltIn,1.5743654059519891,2.2434783059723897,594.1139838377441,18.299284618312996,17.1463923450287,97.39345922684728,0.0,10.276091975626425,0.0,0.0,0.0,0.0,0.9173236340636073,WD,Normal,1838.1762132560355,1.346358366761952e+50,2.3085064575884483e+150,True,1.556204306117296e+151,3.751701977188463e+57,False,264.81824328594854,-2.7595349664785233e+51,0.0,1846.7783413128182,213.6885432444432,0,0,1,1.556204306117296e+151,1509.454857345857,3.337930976123461,10.276091975626425,0,1,1,1,0,233000,12.358798024384122
1-STORY 1946 & NEWER ALL STYLES,RM,15.369305736642675,13.08429989208006,Lvl,Corner,OldTown,Norm,1Fam,1Story,3.2977035577207117,5.3480401495633,Gable,MetalSd,MetalSd,None,0.0,1.3826135112547757,2.12798712166176,CBlock,7.944894407140679,17.318546337734922,0.6607692844390141,0.9388009779032156,0.0,0.5957696887028963,0.0,87.79862759588596,441.9140718174885,3.5627669979317553,412.5952362705829,SBrkr,5.978344517688954,0.0,0.0,7.558673605480241,0.0,0.9420433798293266,0.0,1.713193597821045,0.750956851539637,1.7868711440644676,1.6439950469499183,Typ,0.0,Detchd,0.8659158917939181,1.0706114986593946,271.6644764356722,7.815366127223403,17.1463923450287,97.39345922684728,0.0,0.0,0.0,0.0,0.0,0.0,5.785029840533622,WD,Normal,447.8924163351775,1.049212345622671e+51,3.682616462111745e+150,True,1.4187933056649663e+151,4.053216649665549e+57,False,253.7470191342488,-1.8449584575320475e+51,2.298161660974074e-14,455.4510899406577,59.25542492143641,0,0,0,1.4187933056649663e+151,5.978344517688954,0.9420433798293266,0.0,0,0,1,1,0,107900,11.588969419043874
2-STORY 1946 & NEWER,RL,20.764348227613173,14.662689801582339,Low,Inside,ClearCr,Norm,1Fam,2Story,4.710909118247938,6.000032503916834,Gable,HdBoard,HdBoard,BrkFace,17.50756560550386,1.3826135112547757,2.12798712166176,CBlock,7.944894407140679,7.498702730091245,1.4419529688071637,1.7997137649787853,123.43144730964639,0.5957696887028963,0.0,42.23852600755085,412.0767285539677,2.967036933091472,412.5952362705829,SBrkr,6.039542930448038,1345.4167101845658,0.0,8.603941492706532,0.0,1.8100729622489096,1.0688365163293567,3.8060773513964454,0.750956851539637,2.1649887074124217,2.3737528169215443,Typ,0.0,Attchd,2.196686625346053,2.2434783059723897,427.85149957324876,18.299284618312996,17.1463923450287,97.39345922684728,33.23519150690041,20.277826714661476,0.0,0.0,0.0,0.0,5.1683849424346375,WD,Normal,1763.5329816689814,8.601523371206043e+50,1.1932896158905454e+150,True,1.6677259902870862e+151,3.99196386851164e+57,False,190.70899791375754,-2.034018466034114e+51,3.447242491461111e-14,1772.136923161688,204.96803507600663,0,0,1,1.6677259902870862e+151,1474.8877004246601,2.344491220413588,53.51301822156188,0,1,1,1,0,187500,12.141539457711714
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RL,13.954811576037484,11.755824474247818,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,5.386893493310362,3.9915166332550287,Gable,VinylSd,VinylSd,BrkFace,4.372150339024866,1.604478139397823,2.12798712166176,PConc,12.860756221243749,17.318546337734922,0.6607692844390141,4.884170427673171,9.052857768193096,0.5957696887028963,0.0,100.31275979475123,545.3098487407351,3.5627669979317553,412.5952362705829,SBrkr,6.161220132521186,0.0,0.0,7.854118567010288,0.0,1.8100729622489096,0.0,1.713193597821045,0.750956851539637,2.1649887074124217,1.8346585724231437,Typ,0.9033340706689311,Attchd,2.196686625346053,2.2434783059723897,382.8669291287318,18.299284618312996,17.1463923450287,97.39345922684728,27.54783422405056,5.750572474755978,0.0,0.0,0.0,0.0,6.386349166739799,WD,Normal,551.4710688732563,1.1261203572541176e+50,1.573449602877462e+150,True,1.6297099915883946e+151,3.744294097134507e+57,False,170.6577362970247,-2.7815587674293067e+51,1.149080830487037e-14,559.3251874402665,70.21425309131496,0,0,0,1.6297099915883946e+151,15.214077900714283,1.8100729622489096,33.29840669880654,0,0,1,1,1,160200,11.984184555794167
SPLIT OR MULTI-LEVEL,RL,19.696688076312796,14.493254509924965,Lvl,Corner,Mitchel,Norm,1Fam,SLvl,4.710909118247938,3.9915166332550287,Gable,HdBoard,HdBoard,None,0.0,1.3826135112547757,2.12798712166176,PConc,12.860756221243749,17.318546337734922,1.2607840931884786,4.149545311913138,118.9044766577069,0.5957696887028963,0.0,61.1663708327732,496.53530045646824,2.3336412309505765,412.5952362705829,SBrkr,6.1039766309388375,0.0,0.0,7.761111041806674,0.993439755709873,0.9420433798293266,0.0,2.4512601368694753,0.750956851539637,1.7868711440644676,1.8346585724231437,Typ,1.6882544655059455,Attchd,1.5743654059519891,2.2434783059723897,518.6758480751689,18.299284618312996,17.1463923450287,97.39345922684728,31.064436786188264,0.0,0.0,0.0,0.0,0.0,3.8787613105291934,WD,Normal,502.6392770874071,6.888852714108839e+50,9.754665050496411e+150,True,8.115884468264996e+150,3.935955232553769e+57,False,231.19271833135,-2.2052855317438346e+51,3.447242491461111e-14,510.40038812921375,64.76383012430138,0,0,0,8.115884468264996e+150,125.00845328864573,1.9354831355391995,31.064436786188264,0,0,1,1,1,146800,11.896833207128452
